issuedId,archetypeId,eventName,price,fromUser,toUser,date
298,BT0_MysteryBox_Exclusive,sale,30.0,nicoleyi,polonear,2023-10-10T15:49:57.080Z
1517,BT0_MysteryBox_Exclusive,burn,,sblond,---,2023-10-10T15:44:34.317Z
988,BT0_MysteryBox_Exclusive,burn,,sblond,---,2023-10-10T15:42:34.936Z
935,BT0_MysteryBox_Exclusive,burn,,sblond,---,2023-10-10T15:38:56.328Z
1481,BT0_MysteryBox_Exclusive,sale,29.9,0xJuly,sblond,2023-10-10T15:36:03.080Z
1405,BT0_MysteryBox_Exclusive,sale,29.1,KinKeen,sblond,2023-10-10T15:36:03.080Z
1512,BT0_MysteryBox_Exclusive,sale,28.9,mingrixxxx,sblond,2023-10-10T15:36:03.080Z
1492,BT0_MysteryBox_Exclusive,sale,30.0,avalon6669,sblond,2023-10-10T15:36:03.080Z
988,BT0_MysteryBox_Exclusive,sale,24.5,jyk,sblond,2023-10-10T15:36:03.080Z
935,BT0_MysteryBox_Exclusive,sale,24.3,RYT,sblond,2023-10-10T15:36:03.080Z
1517,BT0_MysteryBox_Exclusive,sale,30.0,LH7,sblond,2023-10-10T15:36:03.080Z
1438,BT0_MysteryBox_Exclusive,sale,24.3,RYT,sblond,2023-10-10T15:36:03.080Z
1726,BT0_MysteryBox_Exclusive,burn,,Beck01,---,2023-10-10T15:33:15.562Z
1646,BT0_MysteryBox_Exclusive,burn,,HCM,---,2023-10-10T15:30:20.519Z
1686,BT0_MysteryBox_Exclusive,sale,23.5,0xminter,KoolitFAM,2023-10-10T15:12:35.585Z
1726,BT0_MysteryBox_Exclusive,transfer,,Big Time,Beck01,2023-10-10T15:06:08.034Z
1724,BT0_MysteryBox_Exclusive,burn,,tbbookho,---,2023-10-10T14:56:51.840Z
571,BT0_MysteryBox_Exclusive,burn,,TII,---,2023-10-10T14:35:11.200Z
220,BT0_MysteryBox_Exclusive,burn,,XIYang,---,2023-10-10T14:10:50.408Z
1725,BT0_MysteryBox_Exclusive,transfer,,Big Time,tangcb,2023-10-10T14:08:37.186Z
280,BT0_MysteryBox_Exclusive,burn,,luckyxin,---,2023-10-10T13:47:43.314Z
1723,BT0_MysteryBox_Exclusive,burn,,yuuichi,---,2023-10-10T13:42:58.569Z
1724,BT0_MysteryBox_Exclusive,transfer,,Big Time,tbbookho,2023-10-10T13:00:10.899Z
1574,BT0_MysteryBox_Exclusive,burn,,songliao,---,2023-10-10T12:46:52.664Z
1723,BT0_MysteryBox_Exclusive,transfer,,Big Time,yuuichi,2023-10-10T12:30:22.173Z
1722,BT0_MysteryBox_Exclusive,transfer,,Big Time,Oxlyc,2023-10-10T12:30:22.173Z
310,BT0_MysteryBox_Exclusive,burn,,Widget,---,2023-10-10T12:26:21.268Z
1721,BT0_MysteryBox_Exclusive,burn,,songlao,---,2023-10-10T12:14:26.223Z
1721,BT0_MysteryBox_Exclusive,transfer,,Big Time,songlao,2023-10-10T12:00:23.106Z
1711,BT0_MysteryBox_Exclusive,transfer,,Big Time,Bronte,2023-10-10T11:30:10.260Z
1716,BT0_MysteryBox_Exclusive,transfer,,Big Time,Tcb0003,2023-10-10T11:30:10.260Z
1713,BT0_MysteryBox_Exclusive,transfer,,Big Time,Longfellow,2023-10-10T11:30:10.260Z
1718,BT0_MysteryBox_Exclusive,transfer,,Big Time,Upton,2023-10-10T11:30:10.260Z
1717,BT0_MysteryBox_Exclusive,transfer,,Big Time,Tcb0001,2023-10-10T11:30:10.260Z
1712,BT0_MysteryBox_Exclusive,transfer,,Big Time,Tcb0002,2023-10-10T11:30:10.260Z
1719,BT0_MysteryBox_Exclusive,transfer,,Big Time,ovoovo,2023-10-10T11:30:10.260Z
1715,BT0_MysteryBox_Exclusive,transfer,,Big Time,Tcb0004,2023-10-10T11:30:10.260Z
1720,BT0_MysteryBox_Exclusive,transfer,,Big Time,Tabitha,2023-10-10T11:30:10.260Z
1714,BT0_MysteryBox_Exclusive,transfer,,Big Time,5t5,2023-10-10T11:30:10.260Z
1429,BT0_MysteryBox_Exclusive,burn,,CQ7,---,2023-10-10T11:17:59.616Z
1413,BT0_MysteryBox_Exclusive,burn,,Klono23,---,2023-10-10T11:13:37.520Z
1693,BT0_MysteryBox_Exclusive,burn,,Braska,---,2023-10-10T11:11:48.428Z
171,BT0_MysteryBox_Exclusive,burn,,polonear,---,2023-10-10T11:03:37.590Z
171,BT0_MysteryBox_Exclusive,sale,24.3,RYT,polonear,2023-10-10T11:03:19.545Z
1676,BT0_MysteryBox_Exclusive,burn,,hohominho,---,2023-10-10T11:01:46.468Z
1706,BT0_MysteryBox_Exclusive,transfer,,Big Time,Heloise,2023-10-10T11:00:09.767Z
1701,BT0_MysteryBox_Exclusive,transfer,,Big Time,ttttt,2023-10-10T11:00:09.767Z
1709,BT0_MysteryBox_Exclusive,transfer,,Big Time,iiiii,2023-10-10T11:00:09.767Z
1697,BT0_MysteryBox_Exclusive,transfer,,Big Time,okkx,2023-10-10T11:00:09.767Z
1698,BT0_MysteryBox_Exclusive,transfer,,Big Time,uuuuu,2023-10-10T11:00:09.767Z
1695,BT0_MysteryBox_Exclusive,transfer,,Big Time,okx,2023-10-10T11:00:09.767Z
1705,BT0_MysteryBox_Exclusive,transfer,,Big Time,fffff,2023-10-10T11:00:09.767Z
1699,BT0_MysteryBox_Exclusive,transfer,,Big Time,vvvvvv,2023-10-10T11:00:09.767Z
1696,BT0_MysteryBox_Exclusive,transfer,,Big Time,yyyyy,2023-10-10T11:00:09.767Z
1710,BT0_MysteryBox_Exclusive,transfer,,Big Time,orster,2023-10-10T11:00:09.767Z
1707,BT0_MysteryBox_Exclusive,transfer,,Big Time,loveovo,2023-10-10T11:00:09.767Z
1708,BT0_MysteryBox_Exclusive,transfer,,Big Time,ovou,2023-10-10T11:00:09.767Z
1704,BT0_MysteryBox_Exclusive,transfer,,Big Time,Keats,2023-10-10T11:00:09.767Z
1703,BT0_MysteryBox_Exclusive,transfer,,Big Time,Pearl,2023-10-10T11:00:09.767Z
1700,BT0_MysteryBox_Exclusive,transfer,,Big Time,Theresa,2023-10-10T11:00:09.767Z
1702,BT0_MysteryBox_Exclusive,transfer,,Big Time,Raman,2023-10-10T11:00:09.767Z
385,BT0_MysteryBox_Exclusive,burn,,Hilas,---,2023-10-10T10:52:39.815Z
1692,BT0_MysteryBox_Exclusive,burn,,Hilas,---,2023-10-10T10:52:25.189Z
385,BT0_MysteryBox_Exclusive,sale,24.0,keal,Hilas,2023-10-10T10:52:05.212Z
1692,BT0_MysteryBox_Exclusive,sale,24.0,wyzdcsrw,Hilas,2023-10-10T10:52:05.212Z
1666,BT0_MysteryBox_Exclusive,burn,,ToYat,---,2023-10-10T10:44:25.436Z
1694,BT0_MysteryBox_Exclusive,transfer,,Big Time,crfcrfcrf,2023-10-10T10:30:09.913Z
1688,BT0_MysteryBox_Exclusive,burn,,pengjunlin111,---,2023-10-10T10:15:20.464Z
1693,BT0_MysteryBox_Exclusive,transfer,,Big Time,Braska,2023-10-10T10:00:10.107Z
1692,BT0_MysteryBox_Exclusive,transfer,,Big Time,wyzdcsrw,2023-10-10T10:00:10.107Z
1691,BT0_MysteryBox_Exclusive,transfer,,Big Time,wsyxxx,2023-10-10T10:00:10.107Z
1690,BT0_MysteryBox_Exclusive,burn,,Mansu,---,2023-10-10T09:42:54.371Z
1412,BT0_MysteryBox_Exclusive,burn,,sebaleau,---,2023-10-10T09:36:21.751Z
1412,BT0_MysteryBox_Exclusive,sale,24.3,RYT,sebaleau,2023-10-10T09:33:59.629Z
1690,BT0_MysteryBox_Exclusive,transfer,,Big Time,Mansu,2023-10-10T09:30:10.212Z
1114,BT0_MysteryBox_Exclusive,burn,,Mansu,---,2023-10-10T09:23:16.473Z
1114,BT0_MysteryBox_Exclusive,sale,24.3,RYT,Mansu,2023-10-10T09:21:03.638Z
1680,BT0_MysteryBox_Exclusive,burn,,lying1flat2shrimp,---,2023-10-10T09:10:33.650Z
1689,BT0_MysteryBox_Exclusive,burn,,aiyang,---,2023-10-10T08:57:52.057Z
1180,BT0_MysteryBox_Exclusive,burn,,yequ,---,2023-10-10T08:52:51.836Z
1180,BT0_MysteryBox_Exclusive,sale,24.2,RYT,yequ,2023-10-10T08:51:47.700Z
256,BT0_MysteryBox_Exclusive,burn,,Ramierezzz,---,2023-10-10T08:43:46.432Z
1660,BT0_MysteryBox_Exclusive,burn,,mujammin,---,2023-10-10T08:41:57.596Z
1689,BT0_MysteryBox_Exclusive,transfer,,Big Time,aiyang,2023-10-10T08:30:09.926Z
1662,BT0_MysteryBox_Exclusive,burn,,MCK,---,2023-10-10T08:16:39.740Z
1630,BT0_MysteryBox_Exclusive,burn,,polonear,---,2023-10-10T08:16:06.220Z
1687,BT0_MysteryBox_Exclusive,transfer,,Big Time,shaoheng123,2023-10-10T08:00:10.184Z
1688,BT0_MysteryBox_Exclusive,transfer,,Big Time,pengjunlin111,2023-10-10T08:00:10.184Z
1663,BT0_MysteryBox_Exclusive,burn,,Rbaim,---,2023-10-10T07:50:19.304Z
1686,BT0_MysteryBox_Exclusive,transfer,,Big Time,0xminter,2023-10-10T07:30:10.378Z
1685,BT0_MysteryBox_Exclusive,transfer,,Big Time,XIAOWUXIAOWU,2023-10-10T07:30:10.378Z
1392,BT0_MysteryBox_Exclusive,sale,24.0,fakerd,Biggles,2023-10-10T07:01:23.845Z
1675,BT0_MysteryBox_Exclusive,sale,23.95,Yulupuki,Biggles,2023-10-10T07:01:23.845Z
1677,BT0_MysteryBox_Exclusive,burn,,willchen,---,2023-10-10T07:00:04.326Z
1677,BT0_MysteryBox_Exclusive,sale,23.9,kkkuu,willchen,2023-10-10T06:59:01.220Z
1684,BT0_MysteryBox_Exclusive,burn,,lethile,---,2023-10-10T06:53:41.772Z
1684,BT0_MysteryBox_Exclusive,transfer,,Big Time,lethile,2023-10-10T06:30:10.120Z
1683,BT0_MysteryBox_Exclusive,transfer,,Big Time,Ymoooi,2023-10-10T06:30:10.120Z
1682,BT0_MysteryBox_Exclusive,transfer,,Big Time,wildooat,2023-10-10T06:00:09.718Z
1671,BT0_MysteryBox_Exclusive,burn,,mrjoiscool,---,2023-10-10T05:40:45.929Z
1678,BT0_MysteryBox_Exclusive,burn,,DHxgua,---,2023-10-10T05:31:58.070Z
1679,BT0_MysteryBox_Exclusive,transfer,,Big Time,YaninaNFTs,2023-10-10T05:30:10.600Z
1681,BT0_MysteryBox_Exclusive,transfer,,Big Time,Voastekz,2023-10-10T05:30:10.600Z
1680,BT0_MysteryBox_Exclusive,transfer,,Big Time,lying1flat2shrimp,2023-10-10T05:30:10.600Z
1678,BT0_MysteryBox_Exclusive,transfer,,Big Time,DHxgua,2023-10-10T05:30:10.600Z
877,BT0_MysteryBox_Exclusive,burn,,Ventsi78,---,2023-10-10T05:03:00.792Z
1676,BT0_MysteryBox_Exclusive,transfer,,Big Time,hohominho,2023-10-10T05:00:10.409Z
1675,BT0_MysteryBox_Exclusive,transfer,,Big Time,Yulupuki,2023-10-10T05:00:10.409Z
1677,BT0_MysteryBox_Exclusive,transfer,,Big Time,kkkuu,2023-10-10T05:00:10.409Z
939,BT0_MysteryBox_Exclusive,burn,,RYT,---,2023-10-10T04:45:35.647Z
20,BT0_MysteryBox_Exclusive,burn,,RYT,---,2023-10-10T04:44:18.929Z
1436,BT0_MysteryBox_Exclusive,burn,,RYT,---,2023-10-10T04:44:03.958Z
1667,BT0_MysteryBox_Exclusive,burn,,seungmin,---,2023-10-10T04:29:23.239Z
1672,BT0_MysteryBox_Exclusive,burn,,jaesik,---,2023-10-10T04:20:33.763Z
1670,BT0_MysteryBox_Exclusive,burn,,Cccccc,---,2023-10-10T04:11:09.648Z
1656,BT0_MysteryBox_Exclusive,burn,,AuronPlay,---,2023-10-10T04:10:43.736Z
1664,BT0_MysteryBox_Exclusive,burn,,DonMechi,---,2023-10-10T04:07:58.688Z
1672,BT0_MysteryBox_Exclusive,transfer,,Big Time,jaesik,2023-10-10T04:00:09.760Z
1673,BT0_MysteryBox_Exclusive,transfer,,Big Time,LocoColo,2023-10-10T04:00:09.760Z
1671,BT0_MysteryBox_Exclusive,transfer,,Big Time,mrjoiscool,2023-10-10T04:00:09.760Z
1670,BT0_MysteryBox_Exclusive,transfer,,Big Time,Cccccc,2023-10-10T04:00:09.760Z
1674,BT0_MysteryBox_Exclusive,transfer,,Big Time,MetaSeaScp,2023-10-10T04:00:09.760Z
1667,BT0_MysteryBox_Exclusive,transfer,,Big Time,seungmin,2023-10-10T03:30:10.320Z
1669,BT0_MysteryBox_Exclusive,transfer,,Big Time,hoonnam,2023-10-10T03:30:10.320Z
1668,BT0_MysteryBox_Exclusive,transfer,,Big Time,jammin123,2023-10-10T03:30:10.320Z
1060,BT0_MysteryBox_Exclusive,burn,,Shade063,---,2023-10-10T03:18:50.064Z
1661,BT0_MysteryBox_Exclusive,burn,,Synmbios,---,2023-10-10T03:12:20.774Z
1665,BT0_MysteryBox_Exclusive,burn,,dongachi,---,2023-10-10T03:10:34.380Z
973,BT0_MysteryBox_Exclusive,burn,,nickwood,---,2023-10-10T03:08:54.660Z
1666,BT0_MysteryBox_Exclusive,transfer,,Big Time,ToYat,2023-10-10T03:00:10.390Z
1665,BT0_MysteryBox_Exclusive,transfer,,Big Time,dongachi,2023-10-10T03:00:10.390Z
1662,BT0_MysteryBox_Exclusive,transfer,,Big Time,MCK,2023-10-10T03:00:10.390Z
1664,BT0_MysteryBox_Exclusive,transfer,,Big Time,DonMechi,2023-10-10T03:00:10.390Z
1660,BT0_MysteryBox_Exclusive,transfer,,Big Time,mujammin,2023-10-10T03:00:10.390Z
1663,BT0_MysteryBox_Exclusive,transfer,,Big Time,Rbaim,2023-10-10T03:00:10.390Z
1661,BT0_MysteryBox_Exclusive,transfer,,Big Time,Synmbios,2023-10-10T03:00:10.390Z
1580,BT0_MysteryBox_Exclusive,burn,,hzw,---,2023-10-10T02:56:36.327Z
1335,BT0_MysteryBox_Exclusive,burn,,adrien,---,2023-10-10T02:45:11.547Z
1335,BT0_MysteryBox_Exclusive,sale,21.69,NEWTOPOKEMON,adrien,2023-10-10T02:43:53.881Z
1603,BT0_MysteryBox_Exclusive,burn,,adrien,---,2023-10-10T02:43:10.753Z
1490,BT0_MysteryBox_Exclusive,burn,,adrien,---,2023-10-10T02:43:08.142Z
1601,BT0_MysteryBox_Exclusive,burn,,adrien,---,2023-10-10T02:43:04.603Z
1597,BT0_MysteryBox_Exclusive,burn,,adrien,---,2023-10-10T02:43:00.960Z
1655,BT0_MysteryBox_Exclusive,burn,,adrien,---,2023-10-10T02:42:59.226Z
1600,BT0_MysteryBox_Exclusive,burn,,adrien,---,2023-10-10T02:42:58.143Z
1600,BT0_MysteryBox_Exclusive,sale,22.0,CesarZS,adrien,2023-10-10T02:41:30.990Z
1490,BT0_MysteryBox_Exclusive,sale,23.0,MGGyuanji,adrien,2023-10-10T02:41:30.990Z
1603,BT0_MysteryBox_Exclusive,sale,22.0,GutiPE,adrien,2023-10-10T02:41:30.990Z
1601,BT0_MysteryBox_Exclusive,sale,22.0,KmilaMRV,adrien,2023-10-10T02:41:30.990Z
1655,BT0_MysteryBox_Exclusive,sale,22.0,Aleifr,adrien,2023-10-10T02:41:30.990Z
1597,BT0_MysteryBox_Exclusive,sale,22.0,RosaVars,adrien,2023-10-10T02:41:30.990Z
114,BT0_MysteryBox_Exclusive,burn,,DysonDai,---,2023-10-10T02:36:18.442Z
1656,BT0_MysteryBox_Exclusive,transfer,,Big Time,AuronPlay,2023-10-10T02:30:09.651Z
1658,BT0_MysteryBox_Exclusive,transfer,,Big Time,sen123lan,2023-10-10T02:30:09.651Z
1655,BT0_MysteryBox_Exclusive,transfer,,Big Time,Aleifr,2023-10-10T02:30:09.651Z
1657,BT0_MysteryBox_Exclusive,transfer,,Big Time,JakePan,2023-10-10T02:30:09.651Z
1659,BT0_MysteryBox_Exclusive,transfer,,Big Time,XXX1,2023-10-10T02:30:09.651Z
1243,BT0_MysteryBox_Exclusive,burn,,Saekaos,---,2023-10-10T02:24:14.569Z
382,BT0_MysteryBox_Exclusive,burn,,cryptoseo,---,2023-10-10T02:21:26.610Z
1160,BT0_MysteryBox_Exclusive,burn,,cryptoseo,---,2023-10-10T02:19:25.390Z
1088,BT0_MysteryBox_Exclusive,burn,,FeralDrop,---,2023-10-10T02:12:12.772Z
1182,BT0_MysteryBox_Exclusive,burn,,Gizmoe,---,2023-10-10T01:49:10.579Z
1654,BT0_MysteryBox_Exclusive,burn,,Painperdu,---,2023-10-10T01:48:46.768Z
1182,BT0_MysteryBox_Exclusive,sale,21.0,ethhhk88,Gizmoe,2023-10-10T01:48:35.771Z
1654,BT0_MysteryBox_Exclusive,transfer,,Big Time,Painperdu,2023-10-10T01:30:10.155Z
1136,BT0_MysteryBox_Exclusive,burn,,sblond,---,2023-10-10T01:18:03.819Z
58,BT0_MysteryBox_Exclusive,burn,,sblond,---,2023-10-10T01:17:46.832Z
58,BT0_MysteryBox_Exclusive,sale,20.0,Blockonaut,sblond,2023-10-10T01:17:27.539Z
1136,BT0_MysteryBox_Exclusive,sale,19.0,Blockonaut,sblond,2023-10-10T01:17:27.539Z
1627,BT0_MysteryBox_Exclusive,burn,,llfox,---,2023-10-10T01:14:33.523Z
1493,BT0_MysteryBox_Exclusive,burn,,XFrank,---,2023-10-09T23:17:50.658Z
1372,BT0_MysteryBox_Exclusive,burn,,XFrank,---,2023-10-09T23:17:29.924Z
1653,BT0_MysteryBox_Exclusive,transfer,,Big Time,Erloy,2023-10-09T22:00:10.630Z
1561,BT0_MysteryBox_Exclusive,burn,,wolframio74,---,2023-10-09T21:03:12.616Z
1561,BT0_MysteryBox_Exclusive,sale,20.0,Trc20,wolframio74,2023-10-09T20:56:06.988Z
951,BT0_MysteryBox_Exclusive,burn,,ak4sh6,---,2023-10-09T20:47:28.772Z
966,BT0_MysteryBox_Exclusive,burn,,Corridor,---,2023-10-09T20:44:24.380Z
324,BT0_MysteryBox_Exclusive,burn,,2022D,---,2023-10-09T20:41:25.228Z
964,BT0_MysteryBox_Exclusive,burn,,GPS,---,2023-10-09T20:36:20.064Z
957,BT0_MysteryBox_Exclusive,burn,,Robocuppu,---,2023-10-09T20:33:38.391Z
332,BT0_MysteryBox_Exclusive,burn,,YOYOYO,---,2023-10-09T20:28:15.848Z
956,BT0_MysteryBox_Exclusive,burn,,Moschino,---,2023-10-09T20:27:31.589Z
1594,BT0_MysteryBox_Exclusive,burn,,xFek,---,2023-10-09T20:25:17.691Z
1594,BT0_MysteryBox_Exclusive,sale,19.99,YUYIN,xFek,2023-10-09T20:24:39.996Z
970,BT0_MysteryBox_Exclusive,burn,,Tacoyaki,---,2023-10-09T20:24:23.920Z
320,BT0_MysteryBox_Exclusive,burn,,2022DAN,---,2023-10-09T20:24:11.876Z
1413,BT0_MysteryBox_Exclusive,sale,19.0,ajy7797,Klono23,2023-10-09T20:21:57.751Z
1652,BT0_MysteryBox_Exclusive,burn,,Randomname200,---,2023-10-09T20:18:18.724Z
1652,BT0_MysteryBox_Exclusive,transfer,,Big Time,Randomname200,2023-10-09T19:30:09.769Z
1413,BT0_MysteryBox_Exclusive,sale,19.0,8686,ajy7797,2023-10-09T19:01:27.732Z
1261,BT0_MysteryBox_Exclusive,burn,,BLOOD,---,2023-10-09T18:37:34.950Z
1263,BT0_MysteryBox_Exclusive,burn,,VOID,---,2023-10-09T18:35:41.438Z
1268,BT0_MysteryBox_Exclusive,burn,,PLASTIC,---,2023-10-09T18:34:00.484Z
1260,BT0_MysteryBox_Exclusive,burn,,Blo0dy,---,2023-10-09T18:30:14.294Z
1323,BT0_MysteryBox_Exclusive,burn,,Lounx,---,2023-10-09T18:28:40.440Z
1259,BT0_MysteryBox_Exclusive,burn,,Lounx,---,2023-10-09T18:28:02.724Z
1317,BT0_MysteryBox_Exclusive,burn,,Lounx,---,2023-10-09T18:27:46.079Z
1651,BT0_MysteryBox_Exclusive,transfer,,Big Time,iam7an9we1,2023-10-09T18:00:10.318Z
1624,BT0_MysteryBox_Exclusive,burn,,PoyinBang,---,2023-10-09T17:58:32.582Z
1648,BT0_MysteryBox_Exclusive,burn,,Daidaidai,---,2023-10-09T17:33:08.410Z
1585,BT0_MysteryBox_Exclusive,burn,,YXB1314,---,2023-10-09T17:31:51.444Z
1596,BT0_MysteryBox_Exclusive,burn,,GTOKK,---,2023-10-09T17:29:11.621Z
1509,BT0_MysteryBox_Exclusive,burn,,BeerCandyFAM,---,2023-10-09T17:23:40.221Z
1596,BT0_MysteryBox_Exclusive,sale,19.99,Alejocoronaa,GTOKK,2023-10-09T17:18:02.296Z
1650,BT0_MysteryBox_Exclusive,burn,,Pseudostratified,---,2023-10-09T17:05:27.664Z
1650,BT0_MysteryBox_Exclusive,transfer,,Big Time,Pseudostratified,2023-10-09T17:00:10.224Z
70,BT0_MysteryBox_Exclusive,burn,,gamesblondie,---,2023-10-09T16:54:57.393Z
1636,BT0_MysteryBox_Exclusive,burn,,MGGGLAW,---,2023-10-09T16:34:47.238Z
1636,BT0_MysteryBox_Exclusive,sale,19.98,dafeng,MGGGLAW,2023-10-09T16:33:53.985Z
1649,BT0_MysteryBox_Exclusive,transfer,,Big Time,Yojimbo,2023-10-09T16:30:10.414Z
10,BT0_MysteryBox_Exclusive,burn,,AuroraQAQ,---,2023-10-09T16:13:13.362Z
1572,BT0_MysteryBox_Exclusive,burn,,AuroraQAQ,---,2023-10-09T16:12:23.803Z
1564,BT0_MysteryBox_Exclusive,burn,,AuroraQAQ,---,2023-10-09T16:11:14.372Z
1195,BT0_MysteryBox_Exclusive,burn,,Hantao,---,2023-10-09T16:00:23.666Z
1648,BT0_MysteryBox_Exclusive,transfer,,Big Time,Daidaidai,2023-10-09T16:00:09.832Z
1478,BT0_MysteryBox_Exclusive,burn,,Ulysse31,---,2023-10-09T15:42:28.196Z
1646,BT0_MysteryBox_Exclusive,transfer,,Big Time,HCM,2023-10-09T15:30:09.887Z
1647,BT0_MysteryBox_Exclusive,transfer,,Big Time,ArThurFleck,2023-10-09T15:30:09.887Z
1645,BT0_MysteryBox_Exclusive,burn,,YiJer,---,2023-10-09T15:08:15.021Z
1642,BT0_MysteryBox_Exclusive,burn,,GTOKK,---,2023-10-09T15:05:47.464Z
1645,BT0_MysteryBox_Exclusive,transfer,,Big Time,YiJer,2023-10-09T15:00:09.381Z
1643,BT0_MysteryBox_Exclusive,transfer,,Big Time,AMmc1898,2023-10-09T15:00:09.381Z
1642,BT0_MysteryBox_Exclusive,transfer,,Big Time,GTOKK,2023-10-09T15:00:09.381Z
1644,BT0_MysteryBox_Exclusive,transfer,,Big Time,Yuu,2023-10-09T15:00:09.381Z
165,BT0_MysteryBox_Exclusive,burn,,jschmidt33,---,2023-10-09T14:13:54.539Z
1641,BT0_MysteryBox_Exclusive,burn,,YANG1,---,2023-10-09T14:11:35.959Z
1641,BT0_MysteryBox_Exclusive,transfer,,Big Time,YANG1,2023-10-09T14:00:09.947Z
1639,BT0_MysteryBox_Exclusive,burn,,DohkoDGG,---,2023-10-09T13:44:36.548Z
1637,BT0_MysteryBox_Exclusive,burn,,godfaker,---,2023-10-09T13:35:08.968Z
1640,BT0_MysteryBox_Exclusive,burn,,ldo,---,2023-10-09T13:30:52.706Z
1637,BT0_MysteryBox_Exclusive,transfer,,Big Time,godfaker,2023-10-09T13:30:09.654Z
1638,BT0_MysteryBox_Exclusive,transfer,,Big Time,xuanlv123,2023-10-09T13:30:09.654Z
1639,BT0_MysteryBox_Exclusive,transfer,,Big Time,DohkoDGG,2023-10-09T13:30:09.654Z
1640,BT0_MysteryBox_Exclusive,transfer,,Big Time,ldo,2023-10-09T13:30:09.654Z
1629,BT0_MysteryBox_Exclusive,burn,,meituanwaimai,---,2023-10-09T13:26:31.577Z
1636,BT0_MysteryBox_Exclusive,transfer,,Big Time,dafeng,2023-10-09T13:00:09.543Z
19,BT0_MysteryBox_Exclusive,burn,,Smoon1115,---,2023-10-09T13:00:01.849Z
693,BT0_MysteryBox_Exclusive,burn,,ethhhk88,---,2023-10-09T12:39:42.855Z
1623,BT0_MysteryBox_Exclusive,burn,,jingxiang,---,2023-10-09T12:27:58.435Z
1631,BT0_MysteryBox_Exclusive,burn,,dylanji,---,2023-10-09T12:26:17.988Z
1634,BT0_MysteryBox_Exclusive,burn,,Pepino,---,2023-10-09T12:22:15.817Z
1635,BT0_MysteryBox_Exclusive,burn,,zhaoritian,---,2023-10-09T12:19:59.725Z
1633,BT0_MysteryBox_Exclusive,burn,,lalla,---,2023-10-09T12:06:30.404Z
1635,BT0_MysteryBox_Exclusive,transfer,,Big Time,zhaoritian,2023-10-09T12:00:09.963Z
1634,BT0_MysteryBox_Exclusive,transfer,,Big Time,Pepino,2023-10-09T12:00:09.963Z
1569,BT0_MysteryBox_Exclusive,burn,,ExaltedNFT,---,2023-10-09T11:49:15.723Z
1566,BT0_MysteryBox_Exclusive,burn,,nidaye,---,2023-10-09T11:35:24.706Z
1633,BT0_MysteryBox_Exclusive,transfer,,Big Time,lalla,2023-10-09T11:30:10.057Z
1213,BT0_MysteryBox_Exclusive,burn,,RayaRaya,---,2023-10-09T11:12:10.719Z
1575,BT0_MysteryBox_Exclusive,burn,,RayaRaya,---,2023-10-09T11:11:19.340Z
1632,BT0_MysteryBox_Exclusive,burn,,koutianwu,---,2023-10-09T11:10:28.528Z
1213,BT0_MysteryBox_Exclusive,sale,18.8,xp528,RayaRaya,2023-10-09T11:08:27.020Z
1575,BT0_MysteryBox_Exclusive,sale,18.7,tian689,RayaRaya,2023-10-09T11:08:06.214Z
1622,BT0_MysteryBox_Exclusive,burn,,1991,---,2023-10-09T11:00:54.063Z
1632,BT0_MysteryBox_Exclusive,transfer,,Big Time,koutianwu,2023-10-09T11:00:09.544Z
1631,BT0_MysteryBox_Exclusive,transfer,,Big Time,dylanji,2023-10-09T11:00:09.544Z
1612,BT0_MysteryBox_Exclusive,burn,,Zyi,---,2023-10-09T10:51:57.618Z
1610,BT0_MysteryBox_Exclusive,burn,,liziming,---,2023-10-09T10:40:40.742Z
1629,BT0_MysteryBox_Exclusive,transfer,,Big Time,meituanwaimai,2023-10-09T10:30:10.367Z
1630,BT0_MysteryBox_Exclusive,transfer,,Big Time,polonear,2023-10-09T10:30:10.367Z
1423,BT0_MysteryBox_Exclusive,burn,,N9QINGWA,---,2023-10-09T10:28:18.817Z
100,BT0_MysteryBox_Exclusive,burn,,MGGGodL,---,2023-10-09T10:24:06.295Z
1628,BT0_MysteryBox_Exclusive,burn,,caoqifeng1,---,2023-10-09T10:18:30.093Z
1628,BT0_MysteryBox_Exclusive,transfer,,Big Time,caoqifeng1,2023-10-09T10:00:10.252Z
1187,BT0_MysteryBox_Exclusive,burn,,Boffin,---,2023-10-09T09:51:31.505Z
1625,BT0_MysteryBox_Exclusive,burn,,RedYzb,---,2023-10-09T09:47:16.763Z
1578,BT0_MysteryBox_Exclusive,burn,,Merinor,---,2023-10-09T09:09:28.348Z
1620,BT0_MysteryBox_Exclusive,burn,,MGGGLAW,---,2023-10-09T09:05:45.410Z
1578,BT0_MysteryBox_Exclusive,sale,16.9,zhiyizhang,Merinor,2023-10-09T09:03:35.881Z
1627,BT0_MysteryBox_Exclusive,transfer,,Big Time,llfox,2023-10-09T09:00:09.771Z
1625,BT0_MysteryBox_Exclusive,transfer,,Big Time,RedYzb,2023-10-09T09:00:09.771Z
1626,BT0_MysteryBox_Exclusive,transfer,,Big Time,0xkirk,2023-10-09T09:00:09.771Z
1624,BT0_MysteryBox_Exclusive,transfer,,Big Time,PoyinBang,2023-10-09T09:00:09.771Z
976,BT0_MysteryBox_Exclusive,burn,,kelu1616,---,2023-10-09T08:46:01.542Z
